"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"député";1,33631127484797;-1,83197368547281;0,58931528132983;-0,807903149635613;0,443395944214175;0,556604055785823;0,0012289408220815;0,00230969251788194;0,000688201643081423;1,15597490601115;0,000919628703739508
"contrôle";0,642501721208359;-0,24755946878997;0,933129664782011;-0,359540023785687;0,909784628558032;0,0902153714419684;0,000301851428011827;4,48129700197312e-05;0,000731214245774012;0,388008848680041;0,000110084938411036
"chemin";-1,4604889610949;0,232187531725863;-0,987597401386582;0,157007556424747;0,983398691822973;0,0166013081770278;0,001513826921176;3,82611003986259e-05;0,000709707944427717;0,848340298315589;0,00051076350891703
"chef";1,30011790135554;-0,90993313851346;0,819276145130438;-0,573399161161062;0,753478070814356;0,246521929185643;0,00121780011341869;0,000596526164672158;0,000720461095100865;0,862748199253608;0,000536264016797798
"catholique";0,0787500094194405;0,767468789297002;0,102074095200626;0,994776798628202;0,01551871628688;0,984481283713119;4,06786746738871e-06;0,000386355422762758;0,000655942191061981;0,364132421835666;8,69729629075054e-05
"auteur";-0,830926526256787;0,500986583897056;-0,856385737234392;0,516336585050398;0,804631179084654;0,195368820915346;0,000415766032453886;0,000151138793127781;0,000602176437696245;0,533581577634055;0,000171445232047239
"église";0,0285161743211784;0,658348320966866;0,0432741460266863;0,999063235378853;0,00280105357069899;0,997198946429301;5,42138116379004e-07;0,000288960769566791;0,000666695341735128;0,310361030653309;6,42187416618716e-05
"éducation";-0,0158779544423848;-0,772902810804667;-0,0205389407631053;-0,999789053706996;0,000631442134425691;0,999368557865573;1,68080187438337e-07;0,000398269633176533;0,000666695341735128;0,363969007609325;8,83194243516628e-05
"troupe";1,33631127484797;-1,83197368547281;0,58931528132983;-0,807903149635613;0,443395944214175;0,556604055785823;0,0012289408220815;0,00230969251788194;0,000688201643081423;1,15597490601115;0,000919628703739508
"section";0,0566703717691328;0,184921707183121;0,293005869265108;0,956110642434336;0,123273323010247;0,876726676989753;1,03602231379362e-06;1,10314544026152e-05;0,000322594520194417;0,0929732777240983;2,78851683000204e-06
"page";0,837893910673169;2,46186163521078;0,322199478951738;0,946671799391546;0,147796064412976;0,852203935587024;0,000407668879299448;0,00351930390973618;0,00058067013634995;1,25543499790066;0,000915204093009455
"nicolas";0,0827253888674411;-0,57340620657035;0,142791759989409;-0,989752753610278;0,0302200111801257;0,969779988819873;3,16433038432386e-06;0,000152029884538434;0,000462385478945331;0,274112057144177;3,47424518741445e-05
"naissance";-0,918455533739399;-0,236838770241098;-0,968323736264474;-0,249698101287956;0,95747463447311;0,0425253655268922;0,000480759495840636;3,19681272714282e-05;0,000569916985676803;0,540668575411948;0,000166599562854459
"monarchie";0,88785553887598;-1,79985566151323;0,442394880254595;-0,896820366586599;0,267031780284518;0,732968219715481;0,000466211559477845;0,00191590414776407;0,000591423287023098;0,989686086353415;0,000579286423326645
"manifester";0,861308179716056;0,344765841093366;0,928386504769175;0,371616062304195;0,903326484169836;0,096673515830166;0,000542452590114773;8,69146736694858e-05;0,000731214245774012;0,522002799291899;0,000199246319496143
"intérieur";1,13157800707843;0,110898977421348;0,995231944386385;0,0975365412186381;0,993625585411875;0,00637441458812613;0,000936297017667906;8,99289923363201e-06;0,000731214245774012;0,653897605579757;0,000312654107097508
"informatique";-1,66638286487175;0,532821488223085;-0,952493979152401;0,304557416062106;0,936077033192787;0,063922966807214;0,0018513008607356;0,000189273966357266;0,000666695341735128;0,992100407855879;0,000656203703327064
"gauche";1,21015706279552;-1,58885742324919;0,605916181483695;-0,795528491643272;0,464818419288084;0,535181580711915;0,000976362071823529;0,00168305099689957;0,000666695341735128;1,02243735229281;0,000696948735865406
"base";-0,436240534700953;-0,239925125854179;-0,876221988348235;-0,481907695658686;0,831921156584388;0,168078843415614;0,000112551284209961;3,40447291376823e-05;0,000591423287023098;0,275499975415943;4,48891673295647e-05
"association";0,0561890587363183;0,0401116567573706;0,81389365163865;0,581013875757115;0,74605486081948;0,253945139180522;2,07094745604197e-06;1,05537491372842e-06;0,000655942191061981;0,0374716663781738;9,21025341418846e-07
"réaliser";-0,880428145619673;-0,0889519875044162;-0,994934945657031;-0,100520912801466;0,993228202337766;0,00677179766223533;0,000350084479151474;3,57352096220702e-06;0,000451632328272184;0,508869039307101;0,000116949152274764
"puissance";-0,961435512463998;-0,0751679288399732;-0,996957648330565;-0,0779451565858247;0,995933818296884;0,00406618170311719;0,000606325572306783;3,70621606404112e-06;0,000655942191061981;0,554934277857948;0,00020199874421744
"position";-0,295989875610584;-0,293351212167001;-0,710265599217894;-0,703933788482728;0,603837372199075;0,396162627800927;5,93512667988952e-05;5,82977850857076e-05;0,000677448492408276;0,219408522987952;3,26124381421194e-05
"législatif";1,47552616022388;-0,192214150644132;0,991621582386304;-0,129176767824878;0,988792378643379;0,011207621356622;0,00142810254655907;2,42346236631528e-05;0,000655942191061981;0,854734020845001;0,000479211848141658
"déclaration";0,967344215038123;-1,46899196057425;0,54997441557686;-0,835181502555517;0,393652699847399;0,6063473001526;0,000573551822991959;0,00132266367019238;0,000612929588369392;0,888098330300044;0,000483428993978864
"constitutionnel";1,52173956624123;-0,266334600098093;0,985027150267196;-0,172399284327072;0,979950203190449;0,0200497968095516;0,00154386060758282;4,72914468469985e-05;0,000666695341735128;0,885472261614147;0,000522729900398517
"comprendre";-0,435096634895693;0,10423382515767;-0,972483268219152;0,232972730236388;0,963081798886557;0,0369182011134431;0,000122140144757337;7,00977911329497e-06;0,000645189040388834;0,255382285147531;4,20793011960783e-05
"changer";-0,443123961223221;-0,218339457608474;-0,897021323344686;-0,441987268442144;0,860466246336728;0,139533753663274;0,000111908241059168;2,71691502181213e-05;0,000569916985676803;0,275166111685334;4,31520561966254e-05
"cadre";-0,0590727909228792;-0,513191886820505;-0,114353485043317;-0,993440124244259;0,019451497566379;0,980548502433621;2,43906889309414e-06;0,000184080867192087;0,00069895479375457;0,24397627717317;4,16048813767598e-05
"valeur";-0,793126666950652;-0,0691679211981234;-0,996218834471291;-0,08687942129562;0,994945767632276;0,00505423236772564;0,000372034765372208;2,82948807215192e-06;0,000591423287023098;0,458014766183238;0,000124067313995266
"université";0,583413796792661;0,226304575292172;0,932316647674123;0,36164301247181;0,908678127862925;0,0913218721370767;0,000204963792680649;3,083972003847e-05;0,000602176437696245;0,352539910487145;7,4841130319927e-05
"traduction";-1,47848099933433;0,420330589787037;-0,961882736526377;0,273462248166962;0,948779116028418;0,0512208839715828;0,00103423660025459;8,35930944048305e-05;0,000473138629618478;0,874318808597291;0,000361682961406376
"refuser";1,21521022679198;-1,03174228177949;0,762306454753535;-0,647216245965054;0,67500429805499;0,324995701945009;0,00103217163312926;0,000744031881379318;0,00069895479375457;0,851990551642249;0,000507362827494711
"philippe";0,446132822817353;-0,267133176814406;0,857956255903405;-0,513722749112992;0,80679370957173;0,19320629042827;7,06281813694604e-05;2,53224270626003e-05;0,000354853972213859;0,286101119035087;2,90461639246125e-05
"penser";-0,628372458864511;0,134549223395694;-0,977834927479224;0,209377302021257;0,970286119072439;0,029713880927562;0,000259000051299253;1,18748452030136e-05;0,000655942191061981;0,367454749077224;8,85672776225185e-05
"obtenir";-0,176445862291356;-0,256506843728009;-0,566741257197232;-0,823895835279255;0,414665393101403;0,585334606898599;2,04215415878549e-05;4,31582155537615e-05;0,000655942191061981;0,157833509919917;1,63404493534354e-05
"masse";0,769921913213015;-1,34734789701598;0,496143227435808;-0,868240691208135;0,328354269857929;0,67164573014207;0,000414326249612491;0,00126884503756689;0,00069895479375457;0,77394834943639;0,000418671158906784
"libéralisme";-1,46357617532306;0,359338812408585;-0,971157328202155;0,238439602162167;0,961295114903197;0,0387048850968036;0,00140506439502097;8,46981301163056e-05;0,000655942191061981;0,859851781733503;0,000484967636022701
"expliquer";-0,144413096318492;0,115546866344544;-0,78082558070998;0,624749079638315;0,700477801645587;0,299522198354413;1,16614413973858e-05;7,46544015598826e-06;0,000559163835003656;0,0993907626669307;5,52371319823149e-06
"doctrine";-0,634230469076207;-0,297579440645776;-0,905303133714869;-0,424766095735097;0,871807222346768;0,128192777653234;0,000177342894362012;3,9041404611996e-05;0,000440879177599037;0,391267254377966;6,74942216685377e-05
"w";-0,253829731860849;-0,81194533436537;-0,298378672812854;-0,954447571954814;0,127642280776916;0,872357719223085;2,77128189498689e-06;2,83562831088517e-05;4,30126026925889e-05;0,409243551615071;7,20376293769701e-06
"ul";-0,253829731860849;-0,81194533436537;-0,298378672812854;-0,954447571954814;0,127642280776916;0,872357719223085;2,77128189498689e-06;2,83562831088517e-05;4,30126026925889e-05;0,409243551615071;7,20376293769701e-06
"ukraine";2,04415607524094;2,54300170187415;0,626516355120602;0,779408273478281;0,491713380257916;0,508286619742085;0,0024263731691363;0,00375511111671126;0,000580670136349951;1,67917001622355;0,00163726445161884
"soutien";1,45419733917747;0,281998871826188;0,981711610964976;0,190374139253605;0,975497760506031;0,0245022394939701;0,00140985390639158;5,30178561453938e-05;0,000666695341735128;0,848099562617243;0,000479535870606442
"r";-0,307143526871097;-0,542480875682123;-0,492694046355699;-0,870202606687459;0,324294644483492;0,675705355516509;3,44903325665593e-05;0,000107592875138164;0,000365607122887006;0,310676290135805;3,52883107508558e-05
"province";0,5688791901067;-0,84587180245358;0,558067387640902;-0,82979563197914;0,403758537838979;0,596241462161019;0,000194878466218348;0,000430856702937974;0,000602176437696245;0,515698442519096;0,000160145742639799
"margin";-0,0599799309681427;2,05762396724193;-0,0291377165311498;0,999575406597897;0,00127056328181922;0,99872943671818;1,93427250577615e-07;0,000227634327851112;5,37657533657362e-05;0,969269268524404;5,05120066941499e-05
"interdire";0,68890834527661;-0,402983432560551;0,863167375814767;-0,504917895631606;0,813967085803835;0,186032914196165;0,000316410081163587;0,000108268421318483;0,000666695341735128;0,439839932414365;0,000128978324885683
"condition";-0,74140243923972;0,36928293731929;-0,895111071057422;0,445843212879184;0,857848200991087;0,142151799008912;0,000354645948370214;8,79843570444941e-05;0,000645189040388834;0,461089699108904;0,000137169584040823
"apparaître";-1,01045038418824;-0,013965511432672;-0,99990450261213;-0,0138197560031889;0,999872426712241;0,000127573287760571;0,000581890929524139;1,11154049717547e-07;0,000569916985676803;0,582075512538096;0,000193094658068238
"âge";-1,47818516317779;0,509337215048722;-0,945448215853376;0,325772422312983;0,926524664275837;0,0734753357241631;0,00136276635387608;0,00016179851951426;0,000623682739042539;0,884579719875242;0,00048802006846794
"seconde";-0,751596646585427;0,0406252700236048;-0,998542386105901;0,0539731706492601;0,998052364709954;0,00194763529004715;0,000328019119473491;9,58345288856546e-07;0,00058067013634995;0,433355987767794;0,000109048348910134
"karl";-0,985422149094614;-0,050192423567926;-0,998705334244103;-0,050869001881055;0,998270138921695;0,00172986107830634;0,000616073292438907;1,59832125719067e-06;0,000634435889715687;0,568113240813642;0,00020476586744461
"différent";-0,452648565060221;0,329448367987274;-0,808524117939119;0,588463041074603;0,738649966136577;0,261350033863423;0,00010355137857758;5,48540009996718e-05;0,00050539808163792;0,303374056555157;4,65147259555721e-05
"contribuer";-1,19149804210637;0,118072211039916;-0,995125899514245;0,0986125961323592;0,993483702161154;0,00651629783884685;0,000977017564174509;9,59425146533927e-06;0,000688201643081423;0,688572369146148;0,000326298357814298
"travers";-0,190744538716536;0,33240435101302;-0,497710152204571;0,86734341779511;0,330203791886618;0,669796208113381;2,23005108376757e-05;6,77242160590354e-05;0,000612929588369392;0,191204326978723;2,24081508382836e-05
"répression";1,19337900235982;-1,10000265077673;0,735287827758799;-0,677754978107683;0,63796051813499;0,36203948186501;0,000964790603103559;0,00081971662650112;0,000677448492408276;0,860633254443633;0,000501779051950805
"martin";1,02770465326928;0,477007385255472;0,907056563471378;0,421008777418589;0,874206286278779;0,125793713721223;0,000215787348194282;4,64878582538709e-05;0,000204309862789797;0,633137434798732;8,19002668450992e-05
"manière";-0,357648089070202;0,747555367806948;-0,43157492193661;0,902077095793596;0,255223036373645;0,744776963626354;8,52784383001974e-05;0,000372575376705373;0,000666695341735128;0,407786275749339;0,000110864532826681
"jouer";-0,315599244796508;-0,0521446437026425;-0,986623731013516;-0,163014150922458;0,982092646347233;0,0179073536527686;4,60549269064629e-05;1,25725564836819e-06;0,000462385478945331;0,183440978218798;1,55595453252225e-05
"intervention";-0,331378214785913;-0,182377274007863;-0,876082742181286;-0,482160791491923;0,831729788188993;0,168270211811008;6,3764271008148e-05;1,93139423633824e-05;0,00058067013634995;0,209300110652055;2,5437147417351e-05
"grève";1,54830117719291;0,491692307770643;0,95309441554932;0,302673148873004;0,936890297225915;0,0631097027740861;0,00157244858545652;0,000158581453576176;0,000655942191061981;0,921398933620164;0,000556879174238234
"entraîner";-0,265992291984684;0,228175389610397;-0,758999937795421;0,651090696006744;0,670462194249941;0,329537805750058;4,488754424191e-05;3,30312755065543e-05;0,000634435889715687;0,187119279508753;2,22139001792401e-05
"courant";-0,981324621728583;0,210317911239555;-0,977795459727568;0,209561539735117;0,970233029483072;0,0297669705169286;0,000600605238571802;2,75877476419828e-05;0,000623682739042539;0,573867063930274;0,000205393324548467
"bas";0,103507597280357;-0,710705279728298;0,144120214450362;-0,989560187046135;0,0307791530210776;0,969220846978921;4,26267193971621e-06;0,000200963200583316;0,000397866574906448;0,33984472006778;4,59513747800344e-05
"albert";-1,17274714489293;-0,0167979978805077;-0,999897432573401;-0,0143221623060328;0,999862981812378;0,000137018187622413;7,39459689585853e-05;1,51712295579133e-08;5,37657533657362e-05;0,67557064674421;2,45384585757662e-05
"affirmer";0,145336715966569;-0,410468257762157;0,333770703899667;-0,942654293587167;0,158035255412438;0,84196474458756;1,38553101368315e-05;0,000110515889161344;0,000655942191061981;0,210588661016575;2,90894515148394e-05
